,True 13,True 14,True 15,True 16
35156,34.6,34.6,34.6,34.6
35157,16.67,16.67,16.67,16.67
35158,38.28,38.28,38.28,38.28
35159,17.759999999999998,17.759999999999998,17.759999999999998,17.759999999999998
35160,6.51,6.51,6.51,6.51
35161,16.91,16.91,16.91,16.91
35162,14.13,14.13,14.13,14.13
35163,40.57,40.57,40.57,40.57
35164,33.45,33.45,33.45,33.45
35165,5.76,5.76,5.76,5.76
35166,9.57,9.57,9.57,9.57
35167,41.43,41.43,41.43,41.43
35168,47.82,47.82,47.82,47.82
35169,16.5,16.5,16.5,16.5
35170,13.27,13.27,13.27,13.27
35171,39.6,39.6,39.6,39.6
35172,15.86,15.86,15.86,15.86
35173,11.32,11.32,11.32,11.32
35174,12.06,12.06,12.06,12.06
35175,28.94,28.94,28.94,28.94
35176,18.25,18.25,18.25,18.25
35177,0.0,9.92,9.92,9.92
35178,27.78,27.78,27.78,27.78
35179,14.21,14.21,14.21,14.21
35180,13.7,13.7,13.7,13.7
35181,29.36,29.36,29.36,29.36
35182,27.0,27.0,27.0,27.0
35183,16.53,16.53,16.53,16.53
35184,10.54,10.54,10.54,10.54
35185,15.22,15.22,15.22,15.22
35186,47.0,47.0,47.0,47.0
35187,5.119999999999999,5.119999999999999,5.119999999999999,5.119999999999999
35188,7.99,7.99,7.99,7.99
35189,31.1,31.1,31.1,31.1
35190,25.86,25.86,25.86,25.86
35191,16.12,16.12,16.12,16.12
35192,9.88,9.88,9.88,9.88
35193,28.37,28.37,28.37,28.37
35194,26.45,26.45,26.45,26.45
35195,19.03,19.03,19.03,19.03
35196,7.78,7.78,7.78,7.78
35197,30.995,30.995,30.995,30.995
35198,11.3,11.3,11.3,11.3
35199,49.21,49.21,49.21,49.21
35200,26.115000000000002,26.115000000000002,26.115000000000002,26.115000000000002
35201,40.4,40.4,40.4,40.4
35202,15.56,15.56,15.56,15.56
35203,39.29,39.29,39.29,39.29
35204,12.45,12.45,12.45,12.45
35205,14.92,14.92,14.92,14.92
35206,11.75,11.75,11.75,11.75
35207,29.5,29.5,29.5,29.5
35208,9.99,9.99,9.99,9.99
35209,9.53,9.53,9.53,9.53
35210,10.44,10.44,10.44,10.44
35211,17.85,17.85,17.85,18.450000000000003
35212,0.0,0.0,0.0,11.57
35213,22.58,22.58,22.58,22.58
35214,35.5,35.5,35.5,35.5
35215,17.46,17.46,17.46,17.46
35216,22.36,22.36,22.36,22.36
35217,15.93,15.93,15.93,15.93
35218,10.0,10.0,10.0,10.0
35219,11.44,11.44,11.44,11.44
35220,9.52,9.52,9.52,9.52
35221,13.96,13.96,13.96,13.96
35222,19.05,19.05,19.05,19.05
35223,15.25,15.25,15.25,15.25
35224,22.94,22.94,22.94,22.94
35225,47.51,47.51,47.51,47.51
35226,47.46,47.46,47.46,47.46
35227,23.12,23.12,23.12,23.12
35228,35.78,35.78,35.78,35.78
35229,30.65,30.65,30.65,30.65
35230,24.55,24.55,24.55,24.55
35231,10.84,10.84,10.84,10.84
35232,28.42,28.42,28.42,28.42
35233,9.05,9.05,9.05,9.05
35234,11.02,11.02,11.02,11.02
35235,0.0,0.0,0.0,45.78000000000001
35236,19.81,19.81,19.81,19.81
35237,10.62,10.62,10.62,10.62
35238,15.64,15.64,15.64,15.64
35239,47.620000000000005,47.620000000000005,47.620000000000005,47.620000000000005
35240,33.22,33.22,33.22,33.22
35241,14.44,14.44,14.44,14.44
35242,19.79,19.79,19.79,19.79
35243,3.8,3.8,3.8,3.8
35244,5.24,5.24,5.24,5.24
35245,43.1,43.1,43.1,43.1
35246,29.39,29.39,29.39,29.39
35247,48.41,48.41,48.41,48.41
35248,15.01,15.01,15.01,15.01
35249,15.48,15.48,15.48,15.48
35250,0.0,19.38,19.38,19.38
35251,18.36,18.36,18.36,18.36
35252,0.0,0.0,7.380000000000001,6.745000000000001
35253,51.19,51.19,51.19,51.19
35254,5.08,5.08,5.08,5.08
35255,41.08,41.08,41.08,41.08
35256,15.67,15.67,15.67,15.67
35257,20.32,20.32,20.32,20.32
35258,20.0,20.0,20.0,20.0
35259,15.86,15.86,15.86,15.86
35260,10.1,10.1,10.1,10.1
35261,13.82,13.82,13.82,13.82
35262,23.26,23.26,23.26,23.26
35263,21.98,21.98,21.98,21.98
35264,12.14,12.14,12.14,12.14
35265,0.0,0.0,0.0,0.0
35266,36.47,36.47,36.47,36.47
35267,19.84,19.84,19.84,19.84
35268,9.99,9.99,9.99,9.99
35269,0.0,10.21,10.21,10.21
35270,13.62,13.62,13.62,13.62
35271,0.0,43.82,43.82,43.82
35272,25.78,25.78,25.78,25.78
35273,0.0,0.0,9.07,9.07
35274,22.3,22.3,22.3,22.3
35275,10.8,10.8,10.8,10.8
35276,11.89,11.89,11.89,11.89
35277,21.36,21.36,21.36,21.36
35278,0.0,26.91,26.91,26.91
35279,16.189999999999998,16.189999999999998,16.189999999999998,16.189999999999998
35280,17.0,17.0,17.0,17.0
35281,12.4,12.4,12.4,12.4
35282,11.56,11.56,11.56,11.56
35283,14.13,14.13,14.13,14.13
35284,38.93,38.93,38.93,38.93
35285,14.77,14.77,14.77,14.77
35286,0.0,22.41,22.41,22.41
35287,15.56,15.56,15.56,15.56
35288,19.17,19.17,19.17,19.17
35289,30.94,30.94,30.94,30.94
35290,12.22,12.22,12.22,12.22
35291,17.08,17.08,17.08,17.08
35292,10.96,10.96,10.96,10.96
35293,36.49,36.49,36.49,36.49
35294,17.134999999999998,17.134999999999998,17.134999999999998,17.134999999999998
35295,50.32,50.32,50.32,50.32
35296,0.0,0.0,0.0,16.03
35297,21.59,21.59,21.59,21.59
35298,12.62,12.62,12.62,12.62
35299,19.58,19.58,19.58,19.58
35300,46.63,46.63,46.63,46.63
35301,36.65,36.65,36.65,36.65
35302,26.98,26.98,26.98,26.98
35303,31.98,31.98,31.98,31.98
35304,10.0,10.0,10.0,10.0
35305,9.9,9.9,9.9,9.9
35306,41.190000000000005,41.190000000000005,41.190000000000005,41.190000000000005
35307,14.23,14.23,14.23,14.23
35308,12.26,12.26,12.26,12.26
35309,31.93,31.93,31.93,31.93
35310,6.75,6.75,6.75,6.75
35311,27.270000000000003,27.270000000000003,27.270000000000003,27.270000000000003
35312,22.66,22.66,22.66,22.66
35313,41.27,41.27,41.27,41.27
35314,0.0,25.87,25.87,25.87
35315,22.54,22.54,22.54,22.54
35316,12.44,12.44,12.44,12.44
35317,15.72,15.72,15.72,15.72
35318,14.29,14.29,14.29,14.29
35319,10.65,10.65,10.65,10.65
35320,17.02,17.02,17.02,17.02
35321,19.68,19.68,19.68,19.68
35322,0.0,0.0,7.140000000000001,7.140000000000001
35323,22.12,22.12,22.12,22.12
35324,9.42,9.42,9.42,9.42
35325,15.55,15.55,15.55,15.55
35326,14.77,14.77,14.77,14.77
35327,11.35,11.35,11.35,11.35
35328,17.185000000000002,17.185000000000002,17.185000000000002,17.185000000000002
35329,17.46,17.46,17.46,17.46
35330,11.75,11.75,11.75,11.75
35331,12.57,12.57,12.57,12.57
35332,19.52,19.52,19.52,19.52
35333,18.25,18.25,18.25,18.25
35334,27.78,27.78,27.78,27.78
35335,5.08,5.08,5.08,5.08
35336,11.35,11.35,11.35,11.35
35337,9.93,9.93,9.93,9.93
35338,19.84,19.84,19.84,19.84
35339,12.23,12.23,12.23,12.23
35340,42.06,42.06,42.06,42.06
35341,28.43,28.43,28.43,28.43
35342,24.42,24.42,24.42,24.42
35343,15.79,15.79,15.79,15.79
35344,0.0,0.0,0.0,0.0
35345,51.56,51.56,51.56,51.56
35346,22.94,22.94,22.94,22.94
35347,15.240000000000002,15.240000000000002,15.240000000000002,15.240000000000002
35348,34.55,34.55,34.55,34.55
35349,11.325,11.325,11.325,11.325
35350,0.0,0.0,12.05,12.05
35351,39.93,39.93,39.93,39.93
35352,0.0,0.0,12.33,12.33
35353,0.0,0.0,0.0,17.36
35354,12.58,12.58,12.58,12.58
35355,23.87,23.87,23.87,23.87
35356,24.26,24.26,24.26,24.26
35357,12.06,12.06,12.06,12.06
35358,27.62,27.62,27.62,27.62
35359,11.92,11.92,11.92,11.92
35360,51.59,51.59,51.59,51.59
35361,24.630000000000003,24.630000000000003,24.630000000000003,24.630000000000003
35362,0.0,10.16,10.16,10.16
35363,19.0,19.0,19.0,19.0
35364,14.32,14.32,14.32,14.32
35365,15.87,15.87,15.87,15.87
35366,36.51,36.51,36.51,36.51
35367,24.76,24.76,24.76,24.76
35368,0.0,25.39,25.39,25.39
35369,0.0,0.0,54.29,54.29
35370,13.34,13.34,13.34,13.34
35371,11.42,11.42,11.42,11.42
35372,8.96,8.96,8.96,8.96
35373,14.7,14.7,14.7,14.7
35374,25.7,25.7,25.7,25.7
35375,43.77,43.77,43.77,43.77
35376,13.76,13.76,13.76,13.76
35377,16.21,16.21,16.21,15.8375
35378,15.34,15.34,15.34,15.34
35379,14.43,14.43,14.43,14.43
35380,0.0,0.0,0.0,17.65
35381,12.09,12.09,12.09,12.09
35382,11.7,11.7,11.7,11.7
35383,14.29,14.29,14.29,14.29
35384,39.8,39.8,39.8,39.8
35385,22.21,22.21,22.21,22.21
35386,33.265,33.265,33.265,33.265
35387,13.62,13.62,13.62,13.62
35388,37.73,37.73,37.73,37.73
35389,15.71,15.71,15.71,15.71
35390,45.55,45.55,45.55,45.55
35391,0.0,15.52,15.52,15.52
35392,0.0,11.41,11.41,11.41
35393,24.16,17.240000000000002,17.240000000000002,17.240000000000002
35394,46.02,46.02,46.02,46.02
35395,19.52,19.52,19.52,19.52
35396,0.0,0.0,0.0,0.0
35397,26.81,26.615000000000002,26.615000000000002,26.615000000000002
35398,29.37,29.37,29.37,29.37
35399,18.25,18.25,18.25,18.25
35400,8.65,8.65,8.65,8.65
35401,3.81,3.81,3.81,3.81
35402,29.68,29.68,29.68,29.68
35403,8.094999999999999,8.094999999999999,8.094999999999999,8.094999999999999
35404,14.85,14.85,14.85,14.85
35405,13.97,13.97,13.97,13.97
35406,14.7,14.7,14.7,14.7
35407,0.0,0.0,0.0,9.84
35408,15.64,15.64,15.64,15.64
35409,11.51,11.51,11.51,11.51
35410,42.61,42.61,42.61,42.61
35411,25.55,25.55,25.55,25.55
35412,0.0,0.0,0.0,8.55
35413,28.41,28.41,28.41,28.41
35414,17.78,17.78,17.78,17.78
35415,8.99,8.99,8.99,8.99
35416,40.4,40.4,40.4,40.4
35417,13.81,13.81,13.81,13.81
35418,18.79,18.79,18.79,18.79
35419,25.24,25.24,25.24,25.24
35420,15.06,15.06,15.06,15.06
35421,41.44,41.44,41.44,41.44
35422,0.0,0.0,0.0,50.82
35423,37.66,37.66,37.66,37.66
35424,22.540000000000003,22.540000000000003,22.540000000000003,22.540000000000003
35425,27.98,27.98,27.98,27.98
35426,39.05,39.05,39.05,39.05
35427,0.0,14.88,14.88,14.88
35428,24.92,24.92,24.92,24.92
35429,52.78,52.78,52.78,52.78
35430,11.56,11.56,11.56,11.56
35431,19.46,19.46,19.46,19.46
35432,27.49,27.49,27.49,27.49
35433,15.84,15.84,15.84,15.84
35434,7.78,7.78,7.78,7.78
35435,15.87,15.87,15.87,15.87
35436,16.07,16.07,16.07,16.07
35437,13.65,13.65,13.65,13.65
35438,0.0,0.0,42.98,42.98
35439,12.7,12.7,12.7,12.7
35440,12.06,12.06,12.06,12.06
35441,17.865000000000002,17.865000000000002,17.865000000000002,17.865000000000002
35442,10.47,10.47,10.47,10.47
35443,10.32,10.32,10.32,10.32
35444,17.46,17.46,17.46,17.46
35445,19.03,19.03,19.03,19.03
35446,13.965,13.965,13.965,13.965
35447,12.22,12.22,12.22,12.22
35448,20.136666666666667,18.415,18.415,18.415
35449,25.47,25.47,25.47,25.47
35450,9.92,9.92,9.92,9.92
35451,9.37,9.37,9.37,9.37
35452,28.11,28.11,28.11,28.11
35453,42.83,42.83,42.83,42.83
35454,10.26,10.26,10.26,10.26
35455,0.0,10.46,10.46,10.46
35456,6.74,6.74,6.74,6.74
35457,15.42,15.42,15.42,15.42
35458,13.5,13.5,13.5,13.5
35459,19.27,19.27,19.27,19.27
35460,17.22,17.22,17.22,17.22
35461,12.22,12.22,12.22,12.22
35462,20.87,20.87,20.87,20.87
35463,47.69,47.69,47.69,47.69
35464,43.65,43.65,43.65,43.65
35465,26.66,26.66,26.66,26.66
35466,6.55,6.55,6.55,6.55
35467,10.84,10.84,10.84,10.84
35468,44.120000000000005,44.120000000000005,44.120000000000005,44.120000000000005
35469,47.25,47.25,47.25,47.25
35470,23.455,23.455,23.455,23.455
35471,27.8,27.8,27.8,27.8
35472,10.48,10.48,10.48,10.48
35473,8.73,8.73,8.73,8.73
35474,44.23,44.23,44.23,44.23
35475,18.630000000000003,18.630000000000003,18.630000000000003,18.630000000000003
35476,18.73,18.73,18.73,18.73
35477,0.0,0.0,0.0,35.15
35478,11.31,11.31,11.31,11.31
35479,13.97,13.97,13.97,13.97
35480,0.0,0.0,35.22,35.22
35481,18.19,18.19,18.19,18.19
35482,20.31,20.31,20.31,20.31
35483,54.29,54.29,54.29,54.29
35484,16.94,16.94,16.94,16.94
35485,0.0,23.49,23.49,23.49
35486,11.260000000000002,11.260000000000002,11.260000000000002,11.260000000000002
35487,50.86,50.86,50.86,50.86
35488,31.915,31.915,31.915,31.915
35489,18.1,18.1,18.1,18.1
35490,15.83,15.83,15.83,15.83
35491,16.11,16.11,16.11,16.11
35492,38.55,38.55,38.55,38.55
35493,41.16,41.16,41.16,41.16
35494,26.41,26.41,26.41,26.41
35495,16.35,16.35,16.35,16.35
35496,12.06,12.06,12.06,12.06
35497,13.39,13.39,13.39,13.39
35498,10.79,10.79,10.79,10.79
35499,52.38,52.38,52.38,52.38
35500,11.9,11.9,11.9,11.9
35501,45.39,45.39,45.39,45.39
35502,12.68,12.68,12.68,12.68
35503,14.34,14.34,14.34,14.34
35504,11.75,11.75,11.75,11.75
35505,26.19,26.19,26.19,26.19
35506,11.25,11.25,11.25,11.25
35507,19.37,19.37,19.37,19.37
35508,31.770000000000003,31.770000000000003,31.770000000000003,31.770000000000003
35509,7.91,7.91,7.91,7.91
35510,16.53,16.53,16.53,16.53
35511,0.0,0.0,0.0,0.0
35512,22.735,22.735,22.735,22.735
35513,19.04,19.04,19.04,19.04
35514,46.36,46.36,46.36,46.36
35515,45.27,45.27,45.27,45.27
35516,10.63,10.63,10.63,10.63
35517,47.35,47.35,47.35,47.35
35518,20.625,20.625,20.625,20.625
35519,18.25,18.25,18.25,18.25
35520,0.0,0.0,18.27,18.27
35521,51.08,51.08,51.08,51.08
35522,6.19,6.19,6.19,6.19
35523,22.14,22.14,22.14,22.14
35524,0.0,17.61,17.61,17.61
35525,20.0,20.0,20.0,20.0
35526,47.59,47.59,47.59,47.59
35527,27.85,27.85,27.85,27.85
35528,29.21,29.21,29.21,29.21
35529,0.0,0.0,0.0,14.6
35530,15.71,15.71,15.71,15.71
35531,10.115,10.115,10.115,20.51
35532,0.0,21.09,21.09,15.615
35533,10.88,10.88,10.88,10.88
35534,7.46,7.46,7.46,7.46
35535,29.05,29.05,29.05,29.05
35536,28.7,28.7,28.7,28.7
35537,13.97,13.97,13.97,13.97
35538,47.46,47.46,47.46,47.46
35539,0.0,43.95,43.95,43.95
35540,12.16,12.16,12.16,12.16
35541,21.87,21.87,21.87,21.87
35542,15.075,15.075,15.075,17.51
35543,40.62,40.62,40.62,40.62
35544,31.73,31.73,31.73,31.73
35545,18.73,18.73,18.73,18.73
35546,0.0,7.94,7.94,7.94
35547,12.0,12.0,12.0,12.0
35548,27.69,27.69,27.69,27.69
35549,20.17,20.17,20.17,20.17
35550,37.73,37.73,37.73,37.73
35551,25.08,25.08,25.08,25.08
35552,49.32,49.32,49.32,49.32
35553,8.79,8.79,8.79,8.79
35554,14.62,14.62,14.62,18.5
35555,22.5,22.5,22.5,22.5
35556,13.25,13.25,13.25,13.25
35557,27.645,27.645,27.645,27.645
35558,9.57,9.57,9.57,9.57
35559,26.98,26.98,26.98,26.98
35560,15.79,15.79,15.79,15.79
35561,14.75,14.75,14.75,14.75
35562,44.29,44.29,44.29,44.29
35563,10.905000000000001,10.905000000000001,10.905000000000001,10.905000000000001
35564,38.69,38.69,38.69,38.69
35565,23.7,23.7,23.7,23.7
35566,20.26,20.26,20.26,20.26
35567,26.71,26.71,26.71,36.465
35568,14.28,14.28,14.28,14.28
35569,48.0,48.0,48.0,48.0
35570,9.53,9.53,9.53,9.53
35571,16.29,16.29,16.29,16.29
35572,6.98,6.98,6.98,6.98
35573,18.950000000000003,18.950000000000003,18.950000000000003,18.950000000000003
35574,20.285,20.285,20.285,20.285
35575,20.16,20.16,20.16,20.16
35576,23.44,23.44,23.44,23.44
35577,18.73,18.73,18.73,18.73
35578,0.0,0.0,14.3,14.3
35579,10.55,10.55,10.55,10.55
35580,28.75,28.75,28.75,28.75
35581,33.75,33.75,33.75,33.75
35582,23.8,23.8,23.8,23.8
35583,12.86,12.86,12.86,12.86
35584,0.0,0.0,0.0,0.0
35585,25.08,25.08,25.08,25.08
35586,42.54,42.54,42.54,42.54
35587,47.78,47.78,47.78,47.78
35588,0.0,0.0,0.0,0.0
35589,0.0,6.11,6.11,6.11
35590,34.77,34.77,34.77,34.77
35591,18.92,18.92,18.92,18.92
35592,44.6,44.6,44.6,44.6
35593,22.63,22.63,22.63,22.63
35594,13.84,13.84,13.84,13.84
35595,44.85,44.85,44.85,44.85
35596,13.49,13.49,13.49,13.49
35597,15.71,15.71,15.71,15.71
35598,36.44,36.44,36.44,36.44
35599,18.09,18.09,18.09,18.09
35600,15.88,15.88,15.88,15.88
35601,22.91,22.91,22.91,22.91
35602,0.0,27.78,27.78,27.78
35603,0.0,0.0,43.8,43.8
35604,33.375,33.375,33.375,33.375
35605,6.78,6.78,6.78,6.78
35606,43.86,43.86,43.86,43.86
35607,31.59,31.59,31.59,31.59
35608,40.48,40.48,40.48,40.48
35609,22.17,22.17,22.17,22.17
35610,9.52,9.52,9.52,9.52
35611,15.86,15.86,15.86,15.86
35612,26.04,26.04,26.04,26.04
35613,33.33,33.33,33.33,33.33
35614,31.04,31.04,31.04,31.04
35615,12.44,12.44,12.44,12.44
35616,33.25,32.28,32.28,32.28
35617,11.98,11.98,11.98,11.98
35618,35.980000000000004,35.980000000000004,35.980000000000004,35.980000000000004
35619,51.6,51.6,51.6,51.6
35620,10.97,10.97,10.97,10.97
35621,52.14,52.14,52.14,52.14
35622,30.12,30.12,30.12,30.12
35623,26.27,26.27,26.27,26.27
35624,9.91,9.91,9.91,9.91
35625,34.22,34.22,34.22,34.22
35626,3.77,3.77,3.77,3.77
35627,34.75,34.75,34.75,34.75
35628,0.0,0.0,0.0,0.0
35629,44.39,44.39,44.39,44.39
35630,22.46,22.46,22.46,22.46
35631,24.96,24.96,24.96,24.96
35632,11.33,11.33,11.33,11.33
35633,28.45,28.45,28.45,28.45
35634,18.65,18.65,18.65,18.65
35635,13.3,13.3,13.3,13.3
35636,29.29,29.29,29.29,29.29
35637,9.66,9.66,9.66,9.66
35638,9.92,9.92,9.92,9.92
35639,26.59,26.59,26.59,26.59
35640,4.84,4.84,4.84,4.84
35641,12.246666666666668,12.246666666666668,12.246666666666668,12.246666666666668
35642,21.4,21.4,21.4,21.4
35643,41.5,41.5,41.5,41.5
35644,19.695,19.695,19.695,19.695
35645,49.66,49.66,49.66,49.66
35646,32.33,32.33,32.33,32.33
35647,30.21,30.21,30.21,30.21
35648,17.78,17.78,17.78,17.78
35649,45.59,45.59,45.59,45.59
35650,19.52,19.52,19.52,19.52
35651,33.730000000000004,33.730000000000004,33.730000000000004,33.730000000000004
35652,7.7,7.7,7.7,7.7
35653,20.950000000000003,20.950000000000003,20.950000000000003,20.950000000000003
35654,17.46,17.46,17.46,17.46
35655,26.66,26.66,26.66,26.66
35656,14.1,14.1,14.1,14.1
35657,4.12,4.12,4.12,4.12
35658,9.37,9.37,9.37,9.37
35659,19.77,19.77,19.77,19.77
35660,0.0,0.0,50.75,50.75
35661,33.34,33.34,33.34,33.34
35662,8.41,8.41,8.41,8.41
35663,32.68,32.68,32.68,32.68
35664,37.3,37.3,37.3,37.3
35665,48.56,48.56,48.56,48.56
35666,0.0,0.0,0.0,0.0
35667,50.57,50.57,50.57,50.57
35668,15.81,15.81,15.81,15.81
35669,25.39,25.39,25.39,25.39
35670,28.41,28.41,28.41,28.41
35671,54.29,54.29,54.29,54.29
35672,48.150000000000006,48.150000000000006,48.150000000000006,48.150000000000006
35673,12.239999999999998,12.239999999999998,12.239999999999998,12.239999999999998
35674,44.05,44.05,44.05,44.05
35675,50.71,50.71,50.71,50.71
35676,21.97,21.97,21.97,21.97
35677,31.71,31.71,31.71,31.71
35678,45.540000000000006,45.540000000000006,45.540000000000006,45.540000000000006
35679,29.76,29.76,29.76,29.76
35680,0.0,14.12,14.12,14.12
35681,45.24,45.24,45.24,45.24
35682,21.83,21.83,21.83,21.83
35683,32.230000000000004,32.230000000000004,32.230000000000004,32.230000000000004
35684,41.58,41.58,41.58,41.58
35685,14.280000000000001,14.280000000000001,14.280000000000001,14.280000000000001
35686,31.59,31.59,31.59,31.59
35687,5.87,5.87,5.87,5.87
35688,13.74,13.74,13.74,13.74
35689,19.62,19.62,19.62,19.62
35690,26.51,26.51,26.51,26.51
35691,14.6,14.6,14.6,14.6
35692,11.03,11.03,11.03,11.03
35693,9.15,9.15,9.15,9.15
35694,10.08,10.08,10.08,10.08
35695,10.56,10.56,10.56,10.56
35696,33.33,33.33,33.33,33.33
35697,21.07,21.07,21.07,21.07
35698,4.51,4.51,4.51,7.93
35699,11.02,11.02,11.02,11.02
35700,31.23,31.23,31.23,31.23
35701,0.0,42.39,42.39,42.39
35702,22.22,22.22,22.22,22.22
35703,15.87,15.87,15.87,15.87
35704,11.51,11.51,11.51,11.51
35705,54.1,54.1,54.1,54.1
35706,0.0,34.13,34.13,34.13
35707,39.21,39.21,39.21,39.21
35708,6.25,6.25,6.25,6.25
35709,19.23,19.23,19.23,19.23
35710,9.45,9.45,9.45,9.45
35711,45.8,45.8,45.8,45.8
35712,18.25,18.25,18.25,18.25
35713,20.0,20.0,20.0,20.0
35714,39.6,39.6,24.61,24.61
35715,13.33,13.33,13.33,13.33
35716,38.6,38.6,38.6,38.6
35717,25.42,25.42,25.42,25.42
35718,5.95,5.95,5.95,5.95
35719,4.67,4.67,4.67,4.67
35720,26.03,26.03,26.03,26.03
35721,52.7,52.7,52.7,52.7
35722,19.37,19.37,19.37,19.37
35723,0.0,0.0,0.0,0.0
35724,17.080000000000002,17.080000000000002,17.080000000000002,21.75
35725,35.8,35.8,35.8,35.8
35726,46.02,46.02,46.02,46.02
35727,29.15,29.15,29.15,29.15
35728,10.32,10.32,10.32,10.32
35729,0.0,20.76,20.76,20.76
35730,0.0,12.7,12.7,12.7
35731,9.52,9.52,9.52,9.52
35732,36.7,36.7,36.7,36.7
35733,28.52,28.52,28.52,28.52
35734,4.29,4.29,4.29,4.29
35735,10.71,10.71,10.71,10.71
35736,33.34,33.34,33.34,33.34
35737,34.18,34.18,34.18,34.18
35738,13.51,13.51,13.51,13.51
35739,52.68,52.68,52.68,52.68
35740,18.79,18.79,18.79,18.79
35741,41.99,41.99,41.99,41.99
35742,31.86,31.86,31.86,31.86
35743,28.090000000000003,28.090000000000003,28.090000000000003,28.090000000000003
35744,9.84,9.84,9.84,9.84
35745,21.94,21.94,21.94,21.94
35746,22.87,22.87,22.87,22.87
35747,18.81,18.81,18.81,18.81
35748,46.03,46.03,46.03,46.03
35749,13.81,13.81,13.81,13.81
35750,13.74,13.74,13.74,13.74
35751,33.6,33.6,33.6,33.6
35752,34.04,34.04,34.04,34.04
35753,31.59,31.59,31.59,31.59
35754,8.82,8.82,8.82,8.82
35755,0.0,19.02,19.02,19.02
35756,10.48,10.48,10.48,10.48
35757,41.68,41.68,41.68,41.68
35758,53.17,53.17,53.17,53.17
35759,36.57,36.57,36.57,36.57
35760,46.02,46.02,46.02,46.02
35761,10.32,10.32,10.32,10.32
35762,27.45,27.45,27.45,27.45
35763,10.71,10.71,10.71,10.71
35764,4.75,4.75,4.75,4.75
35765,15.954999999999998,15.954999999999998,15.954999999999998,15.954999999999998
35766,14.27,14.27,14.27,14.27
35767,46.03,46.03,46.03,46.03
35768,10.0,10.0,10.0,10.0
35769,15.71,15.71,15.71,15.71
35770,44.92,44.92,44.92,44.92
35771,9.8,9.8,9.8,9.8
35772,20.425,20.425,20.425,20.425
35773,33.160000000000004,33.160000000000004,33.160000000000004,33.160000000000004
35774,49.21,49.21,49.21,49.21
35775,17.78,17.78,17.78,17.78
35776,14.51,14.51,14.51,14.51
35777,16.75,16.75,16.75,16.75
35778,0.0,0.0,0.0,0.0
35779,31.75,31.75,31.75,31.75
35780,32.93,32.93,32.93,32.93
35781,22.48,22.48,22.48,22.48
35782,9.92,9.92,9.92,9.92
35783,0.0,0.0,0.0,0.0
35784,47.25,47.25,47.25,47.25
35785,23.63,23.63,23.63,23.63
35786,0.0,10.02,10.02,10.02
35787,0.0,48.91,48.91,48.91
35788,35.4,35.4,35.4,35.4
35789,29.21,29.21,29.21,29.21
35790,49.21,49.21,49.21,49.21
35791,19.32,19.32,19.32,19.32
35792,46.53,46.53,46.53,46.53
35793,10.16,10.16,10.16,10.16
35794,7.14,7.14,7.14,7.14
35795,0.0,0.0,0.0,15.57
35796,17.34,17.34,17.34,17.34
35797,14.32,14.32,14.32,14.32
35798,25.24,25.24,25.24,25.24
35799,14.51,14.51,14.51,14.51
35800,33.65,33.65,33.65,33.65
35801,0.0,16.03,16.03,16.03
35802,44.29,44.29,44.29,44.29
35803,15.53,15.53,15.53,15.53
35804,21.59,21.59,21.59,21.59
35805,24.92,24.92,24.92,24.92
35806,46.65,46.65,46.65,46.65
35807,0.0,0.0,0.0,30.48
35808,40.94,40.94,40.94,40.94
35809,37.78,37.78,37.78,37.78
35810,17.42,17.42,17.42,17.42
35811,16.03,16.03,16.03,16.03
35812,18.33,18.33,18.33,18.33
35813,0.0,0.0,17.830000000000002,17.830000000000002
35814,28.21,28.21,28.21,28.21
35815,6.75,6.75,6.75,6.75
35816,50.93,50.93,50.93,50.93
35817,36.67,36.67,36.67,36.67
35818,17.009999999999998,17.009999999999998,17.009999999999998,17.009999999999998
35819,30.81,30.81,30.81,30.81
35820,29.4,29.4,29.4,29.4
35821,45.23,45.23,45.23,45.23
35822,0.0,13.17,13.17,13.17
35823,46.88,46.88,46.88,46.88
35824,33.7,33.7,33.7,33.7
35825,9.65,9.65,9.65,9.65
35826,10.84,10.84,10.84,10.84
35827,11.11,11.11,11.11,11.11
35828,28.49,28.49,28.49,28.49
35829,12.08,12.08,12.08,12.08
35830,17.76,17.76,17.76,17.76
35831,29.85,29.85,29.85,29.85
35832,49.63,49.63,49.63,49.63
35833,0.0,27.07,27.07,27.07
35834,13.02,15.29,15.29,15.29
35835,11.03,11.03,11.03,11.03
35836,10.5,10.5,10.5,10.5
35837,40.0,40.0,40.0,40.0
35838,44.9,44.9,44.9,44.9
35839,12.26,12.26,12.26,12.26
35840,13.475,13.475,13.475,13.475
35841,34.76,34.76,34.76,34.76
35842,17.06,17.06,17.06,17.06
35843,24.44,24.44,24.44,24.44
35844,31.73,31.73,31.73,31.73
35845,30.27,30.27,30.27,30.27
35846,26.35,26.35,26.35,26.35
35847,16.665,16.665,16.665,16.665
35848,19.36,19.36,19.36,19.36
35849,13.61,13.61,13.61,13.61
35850,42.86,42.86,42.86,42.86
35851,17.04,17.04,17.04,17.04
35852,0.0,0.0,38.47,29.58
35853,10.89,10.89,10.89,10.89
35854,12.45,12.45,12.45,12.45
35855,33.03,33.03,33.03,33.03
35856,5.7,5.7,5.7,5.7
35857,10.32,10.32,10.32,10.32
35858,0.0,0.0,34.87,34.87
35859,54.29,54.29,54.29,54.29
