"id","churnLinear","churnExponencial_2","churnExponencial_e","churnRecente","Media_Intervalos"
3306,0.31510181768484347,0.5342410882468073,0.6439897428759618,0.2851851851851852,1.3958333333333333
1761,0.28817821511548447,0.5342449029285546,0.6439897690453589,0.26296296296296295,1.3535353535353536
3407,0.4536012026786934,0.5015110717222835,0.6322279866710447,0.4296296296296296,1.7516339869281046
162,0.3810031433647669,0.5499576449392747,0.6482519184082478,0.4,1.6645962732919255
815,0.30974443077764113,0.5342449322643631,0.643989769069163,0.33333333333333337,1.4972067039106145
1305,0.37941779417794175,0.6748374742892964,0.7337962590179822,0.3592592592592593,1.558139534883721
5011,0.29115757824244914,0.27350276910171356,0.238371678659397,0.2777777777777778,1.3865979381443299
965,0.3668716687166872,0.5498718102918211,0.6482489734949617,0.33333333333333337,1.4972067039106145
3837,0.30772174388410556,0.6574459194817187,0.729330349572392,0.2962962962962963,1.417989417989418
1449,0.32439524395243957,0.05002224890905049,0.016132814067236323,0.2962962962962963,1.4232804232804233
3361,0.34500478338116713,0.5499595522870266,0.6482519280354311,0.3037037037037037,1.4331550802139037
33,0.39838731720650544,0.5500244021123175,0.6482533830055153,0.36296296296296293,1.567251461988304
950,0.36249829164958314,0.547947299014686,0.6480374366715118,0.32592592592592595,1.4806629834254144
2510,0.25521134517417043,0.5031169732410546,0.6324159610386564,0.23420074349442377,1.302439024390244
6051,0.2979485061269448,0.5480082114696131,0.6480398915762915,0.26765799256505574,1.3622448979591837
389,0.26383037312405344,0.5338786919910538,0.6439443412829532,0.241635687732342,1.3152709359605912
730,0.30337326173757395,0.6514599927686552,0.7237868599419728,0.3048327137546468,1.435483870967742
2894,0.3029877461104227,0.900512826207461,0.9562549335532354,0.31226765799256506,1.440217391304348
3319,0.26752030841250174,0.5343669732420192,0.6439936529283051,0.241635687732342,1.3152709359605912
10451,0.28693377392262154,0.534366973242021,0.6439936529283051,0.24907063197026025,1.328358208955224
721,0.36367892055624396,0.6662181713909984,0.7310309215014243,0.39033457249070636,1.638036809815951
1694,0.36560649869200057,0.05832017288052005,0.01772835988160759,0.34944237918215615,1.5402298850574712
1106,0.2893570150075726,0.5503886386741536,0.6482781876096688,0.31226765799256506,1.451086956521739
172,0.24199366652898247,0.5343631585420269,0.6439936267589077,0.23048327137546465,1.296116504854369
1337,0.2659507090733857,0.5333904109866466,0.6439156430540032,0.2565055762081785,1.3417085427135678
3920,0.4513561889026573,0.016333971430441796,0.004293771380358802,0.44609665427509293,1.8108108108108107
3011,0.4273165358667217,0.6671803095681015,0.7311087413739176,0.42750929368029744,1.7450980392156863
2592,0.30161090458488227,0.5342448135198253,0.6439897688928942,0.3048327137546468,1.435483870967742
146,0.3392537518931571,0.6593667646248548,0.7295418673416081,0.34944237918215615,1.5344827586206897
2576,0.29869200055073664,0.267307405170902,0.236915925517574,0.28996282527881045,1.4105263157894736
3195,0.22949194547707563,0.5333865960429346,0.6439156168845834,0.23048327137546465,1.296116504854369
8073,0.17069855185041338,0.033207215864422435,0.011789771389324466,0.18283582089552242,1.224770642201835
2082,0.23192587249625474,0.5332845528928999,0.6439119560798232,0.2276119402985075,1.2912621359223302
4463,0.3775176163790712,0.5333904405427519,0.6439156430778443,0.3843283582089553,1.6219512195121952
160,0.20310159240969872,0.5333904107392872,0.643915643053981,0.2052238805970149,1.2547169811320755
2020,0.33754091993563784,0.5343688808380648,0.6439936625555107,0.32835820895522383,1.4860335195530727
117,0.3539366365200022,0.5499938733865464,0.6482528573747002,0.3619402985074627,1.5647058823529412
3509,0.2800865560672474,0.5343018850936175,0.6439921974789187,0.31343283582089554,1.453551912568306
7607,0.179298673916662,0.533386469382155,0.643915616705026,0.19029850746268662,1.2314814814814814
151,0.2978139044554181,0.5343667646257642,0.6439936524728593,0.2947761194029851,1.4148936170212767
1719,0.31837097042667706,0.5343631587912284,0.6439936267589299,0.33582089552238803,1.502824858757062
1827,0.4203517727348388,0.6652423520882338,0.7308968816376926,0.42910447761194026,1.75
7190,0.23298008100760137,0.5333904107401434,0.643915643053981,0.26119402985074625,1.350253807106599
2951,0.22892970093769072,0.5343669727754484,0.643993652928246,0.2425373134328358,1.316831683168317
3456,0.32053487210786213,0.5343669734893751,0.6439936529283273,0.32089552238805974,1.4696132596685083
5952,0.16223714143039447,0.5020181020082115,0.6323340668020767,0.19029850746268662,1.2314814814814814
1197,0.272790323475559,0.5342601933810481,0.6439899624368051,0.27611940298507465,1.378238341968912
1689,0.29662098429784167,0.03436697347391371,0.011873094099769443,0.3395522388059702,1.5170454545454546
3575,0.2805859179936747,0.1662180819840311,0.0989103625204022,0.28358208955223885,1.3979057591623036
3323,0.27653553792376406,0.6592600741714743,0.7295381771292258,0.28358208955223885,1.3926701570680629
2649,0.1856794096432336,0.5333902915299975,0.6439156428776529,0.21641791044776115,1.2727272727272727
6930,0.3097153637019364,0.6358225741735348,0.7195273554506889,0.3171641791044776,1.4615384615384615
2691,0.6053931088054153,0.9796956578896546,0.9951245222437618,0.6529850746268657,2.847826086956522
1107,0.30774565832547296,0.1652416386660358,0.09877631974723744,0.3246268656716418,1.4833333333333334
2428,0.35454696776341343,0.666157046951714,0.7310294925482801,0.34328358208955223,1.52
8475,0.18068579037896026,0.53332925637557,0.6439142140769651,0.2201492537313433,1.2788461538461537
1091,0.5946568273872275,0.6667073766391999,0.7310596231844504,0.6529850746268657,2.891304347826087
2907,0.26887865505187813,0.5342410884478056,0.6439897428759824,0.3097014925373134,1.4456521739130435
2302,0.20887137346972995,0.03143715908118261,0.011583031222050066,0.25093632958801493,1.3366834170854272
1487,0.22667561071049247,0.03125408341475511,0.011577718562279182,0.26217228464419473,1.3571428571428572
4414,0.22195203756498405,0.5333902873390459,0.6439156428755524,0.26217228464419473,1.3520408163265305
3157,0.2075018167589021,0.5333902915300012,0.6439156428776529,0.23220973782771537,1.2990196078431373
1410,0.30395773939292303,0.6661579633746442,0.73102949606283,0.30711610486891383,1.440217391304348
1146,0.1627536474928727,0.0020754337601867068,0.00021593718607271217,0.2247191011235955,1.2912621359223302
750,0.29892671474090227,0.16615703891330136,0.09890893371642562,0.3258426966292135,1.4860335195530727
2150,0.39823355134440164,0.6592449345929092,0.7295379839384081,0.4269662921348315,1.743421052631579
8564,0.15218849572362902,0.0020792484301674907,0.00021596335546891776,0.19475655430711614,1.2429906542056075
10940,0.20998937894795688,0.0021059515729595635,0.00021646281249299015,0.2584269662921348,1.350253807106599
10440,0.21035273072838057,0.033203363682334563,0.011789745192796852,0.2471910112359551,1.33
10036,0.39753479792050983,0.4166749477535652,0.3314823025721402,0.44194756554307113,1.7972972972972974
861,0.2164738107216725,0.03338649918623937,0.011795057900331751,0.25093632958801493,1.3366834170854272
9337,0.28243613393705624,0.4088461735812121,0.32991523538691325,0.28464419475655434,1.4
1234,0.36441388562803956,0.6662153328434218,0.7310308988943117,0.3707865168539326,1.5868263473053892
7774,0.32394208731622787,0.2682355104552725,0.23704871077399414,0.3146067415730337,1.4615384615384615
1079,0.23950472357314556,0.01770234132709647,0.004475141635696067,0.2921348314606742,1.4148936170212767
1547,0.3663144949410252,0.6662153398303892,0.7310308988974822,0.37827715355805247,1.606060606060606
3863,0.36855050589747895,0.26822120348518563,0.23704852349195216,0.38576779026217234,1.6319018404907975
3480,0.30515959528201686,0.13537720044587442,0.08735972406085579,0.33333333333333337,1.502824858757062
1705,0.2907932248868019,0.002136618643822752,0.00021736618703327437,0.31835205992509363,1.4696132596685083
3310,0.2935323383084577,0.5031169732128601,0.6324159610386554,0.32958801498127344,1.4887640449438202
6715,0.1805578847336352,0.002075314769173997,0.0002159368831124997,0.2134831460674157,1.2727272727272727
2671,0.2623958857398401,0.13490310497604718,0.08733121535439714,0.3033707865168539,1.4378378378378378
3255,0.6456202135390463,0.40104982853044935,0.3241638052019288,0.6928838951310862,3.2839506172839505
3028,0.33073397059645593,0.5343038219026025,0.6439922071299203,0.3707865168539326,1.5868263473053892
3751,0.3517524735871206,0.7677024647291866,0.8691398585766585,0.36704119850187267,1.5714285714285714
2802,0.25311644027055735,0.001098782071721982,8.18939574842581e-05,0.3033707865168539,1.4378378378378378
2695,0.20009503046564925,0.0010987520227009329,8.18939335986979e-05,0.25093632958801493,1.3366834170854272
2849,0.38512493711219187,0.6671928565774882,0.7311089148574197,0.40074906367041196,1.6666666666666667
2987,0.23100788193862154,0.001098752269173997,8.189393362079134e-05,0.27340823970037453,1.378238341968912
857,0.43772709486276484,0.5412143866218071,0.6454826804871499,0.45692883895131087,1.8402777777777777
3042,0.3449605903068925,0.5187400656723525,0.6366751393188244,0.34456928838951306,1.5229885057471264
7133,0.357494860747374,0.6593181286300497,0.7295406092806893,0.36466165413533835,1.5714285714285714
34,0.27816732843344316,0.0011006968716475996,8.190358789716967e-05,0.30451127819548873,1.440217391304348
2282,0.1852102165526175,0.0006104782223711469,3.258229147640179e-05,0.22556390977443608,1.2926829268292683
699,0.37306750021120216,0.3917715065186089,0.32243419024960895,0.3571428571428571,1.5588235294117647
837,0.2138773901044747,0.0010376053542718866,7.943867826398776e-05,0.24060150375939848,1.318407960199005
8759,0.42206640195995604,0.39943240235935396,0.3239966545169044,0.368421052631579,1.5868263473053892
8489,0.3101855763003013,0.5343326412139561,0.6439927235846405,0.3007518796992481,1.427027027027027
153,0.3061868153529892,0.5021382652194576,0.632337934142831,0.3007518796992481,1.427027027027027
3408,0.38649995775956747,0.1436485469023998,0.09009943712757751,0.37593984962406013,1.606060606060606
1602,0.24192503731238213,0.502136588591441,0.6323379249917052,0.28195488721804507,1.3894736842105264
2958,0.33775449860606577,0.627090493683058,0.7178849037988037,0.3834586466165414,1.6196319018404908
3268,0.3545098701810706,0.534368761162176,0.6439936623791235,0.3721804511278195,1.5903614457831325
1831,0.3676044042690997,0.6651193299622432,0.7308929942135406,0.3984962406015038,1.6603773584905661
854,0.2584269662921348,0.5333293755857121,0.6439142142532932,0.24060150375939848,1.3134328358208955
1811,0.3209709667426994,0.6563266911846884,0.7292480884380164,0.3308270676691729,1.4915254237288136
517,0.3180422967531188,0.6641430058807639,0.7308149848185257,0.31954887218045114,1.4666666666666666
1440,0.22584551265804964,0.5333901723206512,0.6439156425746717,0.2293233082706767,1.2941176470588236
39,0.22787305342006703,0.5313150887669206,0.6436997061676613,0.2443609022556391,1.32
1404,0.20241615274140412,0.5009768014143127,0.6321985691822514,0.20300751879699253,1.2511848341232228
3822,0.3579454253611557,0.6592468403262387,0.7295379935651765,0.32330827067669177,1.4748603351955307
3505,0.2920785108839514,0.03424490314600892,0.011869210216822301,0.26691729323308266,1.365979381443299
1804,0.3779673903860775,0.9331695557848723,0.9679368916976456,0.3609022556390977,1.5502958579881656
467,0.29221166122854303,0.5342449031741751,0.6439897690453809,0.2603773584905661,1.3487179487179488
2617,0.29782947935877424,0.5333904107119508,0.6439156430539799,0.33207547169811324,1.4943181818181819
4437,0.30208540218470703,0.38478115399631574,0.3198714897092697,0.309433962264151,1.4505494505494505
8982,0.24505603631720807,0.6357491130621046,0.719525746428531,0.23018867924528297,1.2955665024630543
1453,0.2577670591573272,0.6666463711617905,0.7310581944713516,0.2415094339622641,1.315
3977,0.5033338062136473,0.7843956471711268,0.876538320013405,0.5207547169811321,2.0793650793650795
4511,0.3362746488863668,0.5490173183371552,0.6481748475036055,0.3056603773584906,1.4371584699453552
27,0.3838274932614555,0.3000244021396612,0.24867698211178835,0.339622641509434,1.5172413793103448
10227,0.37074762377642223,0.9333261928359531,0.9679413278544875,0.3509433962264151,1.5263157894736843
1052,0.38760107816711586,0.6666616282119037,0.7310585267301755,0.3735849056603774,1.593939393939394
228,0.27862108100439775,0.6574099436721269,0.7293297886513168,0.26415094339622647,1.3556701030927836
3171,0.2460490849765924,0.533386595576307,0.6439156168845244,0.2716981132075472,1.3697916666666667
3618,0.25887359909206975,0.5343631585438459,0.6439936267589077,0.2415094339622641,1.315
1016,0.24488579940417077,0.5333904107392339,0.643915643053981,0.24528301886792447,1.321608040201005
3237,0.3056889651229274,0.548008241037769,0.6480398916001175,0.31818181818181823,1.4636871508379887
15,0.36955403087478556,0.800024401905921,0.8807975409403243,0.38636363636363635,1.6211180124223603
7769,0.2229559748427673,0.5021364689046683,0.6323379248153174,0.23863636363636365,1.31
1485,0.19351057747284162,0.5333865960437871,0.6439156168845837,0.20833333333333337,1.2596153846153846
2613,0.3689822755860491,0.5334057011962766,0.6439158364454272,0.3712121212121212,1.587878787878788
1896,0.2609777015437392,0.6748679061865935,0.7337971620418484,0.2992424242424242,1.423913043478261
2201,0.26223556317895935,0.5333904102736294,0.6439156430539219,0.29166666666666663,1.4086021505376345
3535,0.3759005145797598,0.549993880835251,0.6482528573779297,0.3787878787878788,1.607361963190184
1120,0.23476272155517441,0.5333902915318202,0.6439156428776529,0.2689393939393939,1.3645833333333333
5387,0.29291023441966835,0.6593841705783401,0.7295420708156244,0.28787878787878785,1.4010695187165776
235,0.32275586049170957,0.6593670030434321,0.7295418678209173,0.3295454545454546,1.4886363636363635
3701,0.2734133790737564,0.5324100335420269,0.6437815739350919,0.31060606060606055,1.4475138121546962
4013,0.2584687175941929,0.03430581887557005,0.011871665122731745,0.31939163498098855,1.4719101123595506
7011,0.31780735107731306,0.13300040597922103,0.08712042749889481,0.33840304182509506,1.5144508670520231
4059,0.5906498444521258,0.6671956578896546,0.7311089348298023,0.6463878326996197,2.8369565217391304
4659,0.3180954026961631,0.16407895845083353,0.09869297436084479,0.3650190114068441,1.5783132530120483
1816,0.3460940200483926,0.5343668840824346,0.6439936527758627,0.35361216730038025,1.544378698224852
4543,0.379536812996889,0.667194644145017,0.7311089312232331,0.3802281368821293,1.6111111111111112
1981,0.32054384145638903,0.5343631585565219,0.6439936267589081,0.35361216730038025,1.544378698224852
1516,0.35853784998271687,0.5343687539444544,0.6439936623759313,0.3954372623574145,1.6518987341772151
2132,0.31815301301993315,0.665242465242063,0.7308968819378223,0.3307984790874525,1.4914285714285713
678,0.26446019126627496,0.5343668540327295,0.6439936527519772,0.2965779467680608,1.4184782608695652
2427,0.24766678188731417,0.03235272367698294,0.011659612322779123,0.2965779467680608,1.423913043478261
8566,0.3154165226408573,0.5505069009959733,0.6482820453263649,0.3460076045627376,1.5263157894736843
2793,0.385096209240696,0.5343689106376587,0.6439936625793741,0.4144486692015209,1.7058823529411764
2623,0.3203422053231939,0.15840653566562346,0.09734349585093327,0.3269961977186312,1.4886363636363635
2479,0.2460536928217537,0.5333904107419624,0.643915643053981,0.2585551330798479,1.3453608247422681
492,0.3007835004032723,0.634968998376298,0.7194532329738599,0.31558935361216733,1.458100558659218
8041,0.2003687060721281,0.664737765335321,0.7308473729461937,0.2243346007604563,1.2857142857142858
799,0.938241732918539,1.0,1.0,0.8821292775665399,5.0
11135,0.2094711372277912,0.03143716280471076,0.011583031223238005,0.2623574144486692,1.3575129533678756
1468,0.37613780389445783,0.5499936424167572,0.6482528568986206,0.3992395437262357,1.6624203821656052
3972,0.2547240465491416,0.5333251995325592,0.6439141874262169,0.311787072243346,1.45
624,0.3076391289319046,0.5415230152794095,0.6455060915441473,0.3231939163498099,1.4745762711864407
3483,0.38388639244152556,0.5500243946881143,0.6482533830022869,0.3992395437262357,1.6624203821656052
616,0.29104735568613893,0.5489523413289439,0.6481733923539024,0.33840304182509506,1.5086705202312138
4260,0.32120636017974424,0.5343669660360376,0.6439936529250978,0.33460076045627374,1.5
931,0.16666182915856387,0.0001221895236086512,3.884059274428253e-06,0.2290076335877863,1.2985074626865671
102,0.2899021855861609,0.00314939419334348,0.00029593746160117007,0.3702290076335878,1.5914634146341464
540,0.28267494848053876,0.007953974105550765,0.0015709741991469794,0.27862595419847325,1.3882978723404256
2660,0.24755463965402147,0.01562512305101116,0.0042591949999433165,0.34732824427480913,1.535294117647059
4287,0.3428438742634894,0.13392738463973342,0.08719717577347197,0.3702290076335878,1.5914634146341464
3551,0.30850724174962996,0.5343648272255753,0.6439936359067437,0.3129770992366412,1.452513966480447
2072,0.35143528865410845,0.26675618837316706,0.236885781948869,0.3587786259541985,1.562874251497006
4119,0.29358836676051436,0.007889906068158759,0.0015684961244545326,0.33206106870229013,1.5
1345,0.2656372449423853,0.625076452736039,0.7176703960690574,0.2977099236641222,1.4207650273224044
2052,0.2878704321829739,0.501039632377859,0.6322000073103919,0.29389312977099236,1.4130434782608696
2824,0.2804109946884161,0.5010415397264919,0.632200023852606,0.2862595419847328,1.3978494623655915
1565,0.2368153716657475,0.0010415394790489474,7.946502402622624e-05,0.2557251908396947,1.3453608247422681
1767,0.22973325980321013,0.5000649765134463,0.6321220139782006,0.24809160305343514,1.3265306122448979
1051,0.3605491539198328,0.6646319950596693,0.73084368610661,0.36259541984732824,1.5662650602409638
2140,0.3362842132760573,0.5479489679274308,0.6480374458193854,0.316793893129771,1.4606741573033708
2050,0.2370799333157848,0.5313152154267907,0.6436997063472187,0.22988505747126442,1.295
3927,0.3043490977157731,0.5009826503665579,0.6321986051584119,0.29118773946360155,1.4076086956521738
2276,0.36105992805124154,0.6662182011932781,0.7310309215252877,0.3946360153256705,1.6496815286624205
126,0.33812991722968033,0.6669972243690466,0.7311034287104432,0.32950191570881227,1.4885057471264367
838,0.782925331227516,0.9332194169399979,0.9679376373641972,0.7777777777777778,4.508771929824562
2667,0.47828375888391683,0.7999634265889651,0.8807961122045256,0.49042145593869735,1.9545454545454546
2859,0.3605042262583721,0.7661955952808506,0.8689542683233702,0.3448275862068966,1.5176470588235293
1789,0.7635342634026498,0.9332194169363599,0.9679376373641972,0.7662835249042146,4.283333333333333
3264,0.4411979760755754,0.7999023909661447,0.8807936571222079,0.4482758620689655,1.8041958041958042
419,0.38910824485975837,0.6671956878127133,0.7311089349174136,0.3563218390804598,1.5508982035928143
1217,0.35775496475680735,0.5498679958128377,0.6482489473255855,0.3754789272030651,1.5987654320987654
3892,0.4046094001345383,0.05002440213875148,0.016132824176958716,0.4137931034482759,1.7105263157894737
2345,0.36141089760463285,0.6662190058587679,0.7310309248667393,0.33333333333333337,1.4971098265895955
198,0.3086777222075985,0.5343631585438459,0.6439936267589077,0.33716475095785436,1.505813953488372
5256,0.35717001550115524,0.6657137335660404,0.7309253704760139,0.34099616858237547,1.5146198830409356
40,0.30274048726272995,0.03436303958188203,0.011873067754044175,0.27203065134099613,1.3756613756613756
397,0.29265011260273166,0.6662029108356412,0.7310307281338486,0.28735632183908044,1.4
3146,0.3118072007253371,0.03436864241945703,0.01187310324764368,0.27586206896551724,1.3829787234042554
2180,0.8955573104033225,1.0,1.0,0.842911877394636,4.4
287,0.38565704425141123,0.6593669734875843,0.729541867797076,0.4022988505747126,1.6709677419354838
259,0.3613816501418502,0.5343688808380648,0.6439936625555106,0.3486590038314177,1.532544378698225
354,0.3231844637477699,0.5343669734866182,0.6439936529283272,0.29501915708812265,1.4153005464480874
1666,0.32007073386383733,0.01873815878943763,0.004554570863142704,0.3307692307692308,1.4971098265895955
1133,0.3885057471264368,0.5031189106403587,0.6324159706897254,0.3884615384615384,1.6329113924050633
3225,0.20990274093722372,0.533386588591441,0.643915616881354,0.23076923076923073,1.2964824120603016
1123,0.30170940170940175,0.5333904405416131,0.6439156430778443,0.3076923076923077,1.441340782122905
542,0.5226643088712054,0.8004822254238841,0.8808257136077873,0.523076923076923,2.089430894308943
1495,0.22758620689655173,0.5333904107419624,0.643915643053981,0.2269230769230769,1.29
1381,0.47412319481285004,0.5505108356465267,0.6482820716721729,0.4807692307692307,1.9253731343283582
2582,0.20442086648983204,0.5314372857402002,0.6437035902301651,0.19999999999999996,1.2463768115942029
4470,0.31800766283524906,0.5480712771414232,0.6480413301817006,0.29230769230769227,1.4098360655737705
2435,0.2824344238137342,0.5176433145985302,0.6365932620174182,0.2846153846153846,1.3945945945945946
2250,0.2696728558797524,0.5499900661234903,0.6482528312085318,0.28076923076923077,1.3870967741935485
3086,0.3009431181844975,0.7842773281036294,0.8765344622337925,0.3076923076923077,1.4357541899441342
4079,0.24223401119952848,0.5313873668520216,0.6437023279954518,0.23076923076923073,1.2964824120603016
340,0.21765399351606252,0.5333865955763638,0.6439156168845244,0.23076923076923073,1.2964824120603016
841,0.21379310344827585,0.5333865960419683,0.6439156168845837,0.2269230769230769,1.29
520,0.4181844974948423,0.1281341414462872,0.08584382007363445,0.43846153846153846,1.7862068965517242
3371,0.32838196286472143,0.5495361132157693,0.6482040713569133,0.3153846153846154,1.4576271186440677
2269,0.31777188328912465,0.6583866277072342,0.7294638317776327,0.3192307692307692,1.4659090909090908
2867,0.31818449749484234,0.6584057012087839,0.7294640513141764,0.31153846153846154,1.449438202247191
3640,0.2758538758538759,0.5324138484866751,0.6437816001045115,0.28185328185328185,1.3891891891891892
107,0.2262548262548263,0.5343669732537858,0.6439936529283056,0.24710424710424705,1.324742268041237
3354,0.2068607068607069,0.04895056090032701,0.016052824077757655,0.2277992277992278,1.2964824120603016
743,0.45741015741015745,0.8000244542932706,0.8807975410019839,0.4633204633204633,1.855072463768116
243,0.30947430947430943,0.6642659089212101,0.7308188720663579,0.3204633204633205,1.4685714285714286
3687,0.3338283338283339,0.6280101933819576,0.7179604854159051,0.3436293436293436,1.5207100591715976
1984,0.3043956043956044,0.6662180819840275,0.7310309213489599,0.33204633204633205,1.494186046511628
73,0.2912087912087912,0.6662142672594806,0.7310308951795613,0.30501930501930496,1.4357541899441342
4255,0.28096228096228093,0.6583862383941057,0.7294638310976942,0.277992277992278,1.381720430107527
4173,0.5015444015444015,0.6642611647624411,0.7308188423935291,0.5521235521235521,2.234782608695652
3352,0.3293436293436294,0.6583904407908163,0.7294638579466153,0.34749034749034746,1.5297619047619047
2700,0.26893376893376897,0.5342447837202314,0.6439897688690308,0.29729729729729726,1.419889502762431
7965,0.2018711018711019,0.002140283613758953,0.00021739215615801388,0.25482625482625487,1.34375
2318,0.2406593406593407,0.6583903213340856,0.7294638577702651,0.26640926640926643,1.3597883597883598
3948,0.1812889812889813,0.5333254342259048,0.6439141879043381,0.2432432432432432,1.317948717948718
648,0.2240570240570241,0.5333902840503166,0.6439156428744224,0.27413127413127414,1.374331550802139
462,0.27193347193347195,0.5333559555292917,0.6439147135319248,0.32432432432432434,1.4770114942528736
3243,0.3915948915948916,0.5334209916641479,0.6439161687464355,0.4285714285714286,1.748299319727891
8625,0.20677160677160678,0.042119056017331014,0.01343853841675191,0.20077220077220082,1.2524271844660195
3688,0.3253935253935254,0.666154178361712,0.7310294699172879,0.3359073359073359,1.5029239766081872
5984,0.3215622215622216,0.16615799271130904,0.09890893725807659,0.3359073359073359,1.5087719298245614
3326,0.43596673596673596,0.4166768532402516,0.33148231911391723,0.42471042471042475,1.7432432432432432
3091,0.2637362637362637,0.15832927849263378,0.09734187013775275,0.3127413127413128,1.4576271186440677
3548,0.4168102168102168,0.8000224947609582,0.8807975313131616,0.44015444015444016,1.7777777777777777
2457,0.27353727353727353,0.6583407242162631,0.729462596164474,0.29729729729729726,1.419889502762431
998,0.26150876150876146,0.533331282713368,0.6439142238804394,0.28957528957528955,1.4043715846994536
321,0.40163350163350164,0.783420864756414,0.8764603265016697,0.43243243243243246,1.7534246575342465
626,0.2353727353727354,0.03332927849263001,0.011793655269004,0.28957528957528955,1.4098360655737705
2738,0.22483613181287598,0.033205270796346165,0.011789754819958254,0.2790697674418605,1.3891891891891892
1947,0.30223579060788364,0.5343669730209534,0.6439936529282682,0.3294573643410853,1.4883720930232558
519,0.24848103917871356,0.03333091738753624,0.011793664392992786,0.3178294573643411,1.4685714285714286
2549,0.27257490048187727,0.15838650640216856,0.09734327277227262,0.31007751937984496,1.4519774011299436
1809,0.18164676304211191,0.033325433760183154,0.011793629075721235,0.23643410852713176,1.3112244897959184
8957,0.36470024842117865,0.4008961655365654,0.324159391974146,0.3527131782945736,1.5481927710843373
2665,0.27700457933016076,0.3854077776286584,0.3199044076869515,0.24806201550387597,1.3316062176165804
1114,0.4226751668612134,0.5162109851817205,0.636410442828621,0.4147286821705426,1.7066666666666668
2271,0.38858459788692346,0.5480407558353363,0.648040804554114,0.40697674418604646,1.6842105263157894
914,0.2677561282212445,0.5333866258443475,0.643915616908447,0.3062015503875969,1.4382022471910112
10906,0.378797402053216,0.3932362536652656,0.32259693127240097,0.3682170542635659,1.5864197530864197
9656,0.15973781090060157,0.2525654435303304,0.23278880256261525,0.1589147286821705,1.1898148148148149
3660,0.30543832869414267,0.00990393959576008,0.0017830038509724089,0.2906976744186046,1.4120879120879122
196,0.19613301008649842,0.0020753145236104276,0.00021593688309029524,0.2558139534883721,1.3455497382198953
3218,0.3014576037831852,0.6271556993315247,0.7178863594240902,0.3410852713178295,1.514792899408284
787,0.37739067971626106,0.6271423481385113,0.7178861756841499,0.375968992248062,1.6
3820,0.1630301397743258,0.002075314521789662,0.00021593688309029524,0.21317829457364346,1.2722772277227723
3617,0.2699410373828979,0.01672565961783523,0.004341098383223274,0.2906976744186046,1.4120879120879122
1941,0.4171679985633474,0.16713444389030685,0.09898694683270726,0.41860465116279066,1.7248322147651007
1664,0.3331537517584029,0.518768672642212,0.6366756553160573,0.33333333333333337,1.4970760233918128
3370,0.30477986291939785,0.14175430337494022,0.08988982927623868,0.3178294573643411,1.4685714285714286
4337,0.2351022118463979,0.02444458950844841,0.005904600537928517,0.25193798449612403,1.3385416666666667
3938,0.3588039867109635,0.26669515321651904,0.23688332686661062,0.3643410852713178,1.5766871165644172
2557,0.40064649366974947,0.266206931571648,0.23683401528612613,0.38372093023255816,1.6265822784810127
1527,0.2855945646643321,0.39999598860600827,0.3240271102375266,0.2829457364341085,1.3967391304347827
10670,0.30741372601837713,0.6416942596047905,0.7220079366084733,0.2829457364341085,1.391304347826087
1686,0.31061626410463616,0.5010396621802063,0.6322000073342553,0.3178294573643411,1.4628571428571429
3309,0.26887461164902116,0.5333901723206528,0.6439156425746717,0.27237354085603116,1.3709677419354838
3107,0.3263354749193135,0.6641428866715312,0.7308149846421976,0.35019455252918286,1.536144578313253
8377,0.3277229813289898,0.5322305046002552,0.643776286941568,0.377431906614786,1.6037735849056605
345,0.3382197689500196,0.6651155136499424,0.7308929680437282,0.33463035019455256,1.5
3571,0.305402226042892,0.5322918079764406,0.6437777162454285,0.29182879377431903,1.408839779005525
5991,0.307151690646397,0.534183868019744,0.6439883402446931,0.29182879377431903,1.408839779005525
498,0.36928784725364217,0.6646321217195363,0.7308436864128207,0.36964980544747084,1.5838509316770186
10439,0.27762193466654606,0.7666056198364174,0.8690019481100856,0.2607003891050583,1.343915343915344
1128,0.32847706089946616,0.5343669734875846,0.6439936529283272,0.33463035019455256,1.5
1302,0.4248484300063343,0.6671947639424672,0.7311089313996342,0.44357976653696496,1.795774647887324
10788,0.34600187011733474,0.5498200434085735,0.6482477016978945,0.377431906614786,1.6037735849056605
4343,0.42466745090941993,0.8003868578744904,0.8808223291818283,0.3891050583657587,1.6282051282051282
2460,0.38548547642747266,0.6670736471787877,0.7311050510583166,0.36964980544747084,1.5838509316770186
1931,0.25421530479896237,0.5332683404286097,0.6439117591710346,0.23735408560311289,1.3076923076923077
4385,0.38458058094290104,0.6665242413674463,0.7310543104769527,0.36575875486381326,1.5740740740740742
1286,0.2371731065061985,0.03320503632269878,0.011789754341858139,0.2178988326848249,1.28
2972,0.36569842849817513,0.7993975338904751,0.8807440064736181,0.3891050583657587,1.6282051282051282
1235,0.3107712725846832,0.5333904035360945,0.6439156430507735,0.33463035019455256,1.5
545,0.38331372726450097,0.5500205874423956,0.6482533568361188,0.33463035019455256,1.5
7449,0.4241848399843151,0.8000244021414784,0.880797540940346,0.3735408560311284,1.5875
245,0.33966760172533406,0.03246242252507803,0.011661773324821212,0.35408560311284043,1.5515151515151515
688,0.37381232467649983,0.55002427548161,0.6482533828259588,0.33463035019455256,1.5
